Region,Atmospheric Condition,Area,Roadway,Age,Alcohol Results,Person Type,Drug Involvement,Gender,Injury Severity
West,Clear,Urban,Local Road or Street,16,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,"Injured, Severity Unknown"
West,Clear,Urban,Local Road or Street,2,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Clear,Urban,Local Road or Street,8,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Clear,Urban,Local Road or Street,18,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Clear,Urban,Local Road or Street,47,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Clear,Rural,Local Road or Street,20,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Clear,Rural,Local Road or Street,32,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Clear,Urban,Local Road or Street,16,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Clear,Urban,Local Road or Street,31,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Clear,Rural,Local Road or Street,2,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
West,Clear,Rural,Local Road or Street,3,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
West,Clear,Rural,Local Road or Street,7,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
West,Clear,Urban,Local Road or Street,62,Unknown,Pedestrian,Unknown,Female,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,21,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,26,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,32,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,40,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,21,Yes,Pedestrian,Unknown,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,28,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,28,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Clear,Urban,Local Road or Street,35,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Clear,Rural,Local Road or Street,19,Yes,Driver of a Motor Vehicle In-Transport,Yes,Female,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,68,No,Driver of a Motor Vehicle In-Transport,Yes,Female,No Injury (O)
West,Clear,Rural,Local Road or Street,22,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,24,Yes,Pedestrian,Yes,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,44,Unknown,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,48,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Rural,Local Road or Street,60,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,25,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,37,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,44,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,48,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,54,No,Pedestrian,Yes,Male,Fatal Injury (K)
West,Clear,Urban,Local Road or Street,28,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Non-incapacitating Evident Injury (B)
West,Clear,Urban,Local Road or Street,38,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Non-incapacitating Evident Injury (B)
Midwest,Cloudy,Rural,Local Road or Street,42,Yes,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,63,No,Driver of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
Midwest,Cloudy,Rural,Local Road or Street,5,Unknown,Pedestrian,No,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,20,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,23,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,23,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,28,Unknown,Pedestrian,No,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,36,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,25,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,31,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,39,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,61,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,44,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Cloudy,Rural,Local Road or Street,46,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Cloudy,Urban,Local Road or Street,49,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Cloudy,Urban,Local Road or Street,56,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Cloudy,Rural,Local Road or Street,43,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
Midwest,Cloudy,Rural,Local Road or Street,70,Unknown,Passenger of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
Midwest,Cloudy,Urban,Local Road or Street,86,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
Midwest,Cloudy,Urban,Local Road or Street,18,No,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,44,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Midwest,Cloudy,Rural,Local Road or Street,52,Unknown,Pedestrian,Unknown,Female,Non-incapacitating Evident Injury (B)
Midwest,Cloudy,Urban,Local Road or Street,42,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
Midwest,Cloudy,Rural,Local Road or Street,18,No,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,40,Unknown,Pedestrian,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,46,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,25,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,43,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,69,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,19,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Midwest,Cloudy,Rural,Local Road or Street,40,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Midwest,Cloudy,Rural,Local Road or Street,59,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,18,No,Pedestrian,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Rural,Local Road or Street,46,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,41,Yes,Pedestrian,Unknown,Male,Fatal Injury (K)
Midwest,Cloudy,Urban,Local Road or Street,63,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Midwest,Cloudy,Rural,Local Road or Street,20,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,29,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,34,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,93,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,23,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,19,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Northeast,Cloudy,Urban,Local Road or Street,25,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Northeast,Cloudy,Rural,Local Road or Street,28,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Northeast,Cloudy,Rural,Local Road or Street,47,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Northeast,Cloudy,Rural,Local Road or Street,26,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,27,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,51,Yes,Pedestrian,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,57,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,59,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,18,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,30,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,35,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,72,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,19,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Northeast,Cloudy,Rural,Local Road or Street,75,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Northeast,Cloudy,Urban,Local Road or Street,18,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Northeast,Cloudy,Urban,Local Road or Street,21,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Northeast,Cloudy,Rural,Local Road or Street,21,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Northeast,Cloudy,Rural,Local Road or Street,21,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Northeast,Cloudy,Rural,Local Road or Street,37,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Northeast,Cloudy,Urban,Local Road or Street,35,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Northeast,Cloudy,Rural,Local Road or Street,33,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
Northeast,Cloudy,Rural,Local Road or Street,43,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,19,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,29,Yes,Passenger of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Northeast,Cloudy,Rural,Local Road or Street,33,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,17,Yes,Passenger of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Northeast,Cloudy,Urban,Local Road or Street,21,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,18,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,41,Yes,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,23,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,51,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
South,Cloudy,Urban,Local Road or Street,57,Unknown,Occupant of a Non-Motor Vehicle Transport Device,No,Male,No Injury (O)
South,Cloudy,Rural,Local Road or Street,18,No,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
South,Cloudy,Rural,Local Road or Street,30,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,47,Yes,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,67,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,37,Unknown,Pedestrian,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,41,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,62,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,70,Unknown,Pedestrian,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,21,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
South,Cloudy,Urban,Local Road or Street,53,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
South,Cloudy,Rural,Local Road or Street,15,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
South,Cloudy,Urban,Local Road or Street,27,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
South,Cloudy,Urban,Local Road or Street,43,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
South,Cloudy,Rural,Local Road or Street,15,No,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,21,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,42,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,28,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,53,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,16,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Cloudy,Rural,Local Road or Street,30,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Cloudy,Rural,Local Road or Street,30,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Cloudy,Rural,Local Road or Street,30,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Cloudy,Urban,Local Road or Street,6,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Cloudy,Urban,Local Road or Street,37,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Cloudy,Rural,Local Road or Street,12,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Cloudy,Rural,Local Road or Street,45,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Cloudy,Urban,Local Road or Street,15,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Cloudy,Urban,Local Road or Street,62,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Cloudy,Urban,Local Road or Street,66,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,Cloudy,Urban,Local Road or Street,40,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
South,Cloudy,Urban,Local Road or Street,37,No,Pedestrian,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,48,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,58,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,28,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,37,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Cloudy,Urban,Local Road or Street,22,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Cloudy,Rural,Local Road or Street,21,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,Cloudy,Urban,Local Road or Street,59,Unknown,Driver of a Motor Vehicle In-Transport,Yes,Female,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,28,Yes,Pedestrian,Yes,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,57,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
South,Cloudy,Urban,Local Road or Street,23,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
South,Cloudy,Rural,Local Road or Street,31,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Incapacitating Injury (A)
West,Cloudy,Urban,Local Road or Street,4,Unknown,Pedestrian,No,Female,Fatal Injury (K)
West,Cloudy,Urban,Local Road or Street,25,No,Driver of a Motor Vehicle In-Transport,No,Female,No Injury (O)
West,Cloudy,Rural,Local Road or Street,7,Unknown,Passenger of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Cloudy,Rural,Local Road or Street,27,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
